fecha,exp_inf_12m,exp_inf_24m,infl_gt,d_exp24,exp12_lag1,shock_inf,alpha_t,se_alpha_t,alpha_li_95,alpha_ls_95,beta_t,se_beta_t,beta_li_95,beta_ls_95,indice_anclaje,ajustado_tvp,residuo_tvp,residuo_estandarizado
2022-05-01,4.29,4.01,5.82,0.06999999999999984,4.14,1.6800000000000006,0.014029533370027656,0.015148571587647115,-0.01566112135898743,0.04372018809904274,0.02560729247824797,0.014754476826682404,-0.0033109507127803625,0.0545255356692763,-0.02560729247824797,0.05704978473348426,0.012950215266515581,-0.30237305983683466
2022-06-01,4.61,4.16,7.55,0.15000000000000036,4.29,3.26,0.014029530695355666,0.01514857329964698,-0.015661127389117492,0.04372018877982883,0.024607755269224173,0.014325645272190017,-0.0034699935195647534,0.0526855040580131,-0.024607755269224173,0.09425081287302646,0.055749187126973895,-0.30751197081688947
2022-07-01,4.88,4.51,8.36,0.34999999999999964,4.61,3.749999999999999,0.01402952784863109,0.015148575049993843,-0.015661133666458882,0.04372018936372107,0.023457664938610873,0.013960930576160574,-0.003905256181327872,0.05082058605854962,-0.023457664938610873,0.10199577136842185,0.24800422863157778,0.6075401495010281
2022-08-01,5.44,4.55,8.87,0.040000000000000036,4.88,3.9899999999999993,0.014029524236518355,0.015148576836087807,-0.015661140779251462,0.04372018925228817,0.02153716094036091,0.013690455728585394,-0.005295639219606522,0.048369961100328346,-0.02153716094036091,0.09996279638855837,-0.05996279638855834,-1.1249537389363171
2022-09-01,5.6,4.61,9.03,0.0600000000000005,5.44,3.589999999999999,0.0140295208094622,0.015148578656245417,-0.01566114777375098,0.04372018939267538,0.019814849982058166,0.013526994644816876,-0.006697572340849084,0.04632727230496542,-0.019814849982058166,0.08516483224505099,-0.025164832245050492,-0.709986575158813
2022-10-01,5.64,4.67,9.7,0.05999999999999961,5.6,4.1,0.014029517460069498,0.015148580511261694,-0.015661154758908776,0.04372018967904777,0.018167377013538974,0.013431555326808755,-0.008157987683363295,0.04449274171044124,-0.018167377013538974,0.08851576321557929,-0.02851576321557968,-0.6998035530350102
2022-11-01,6.27,4.8,9.17,0.1299999999999999,5.64,3.5300000000000002,0.014029514198681857,0.015148582399327704,-0.015661161720837792,0.04372019011820151,0.016616754682088276,0.013444639775910485,-0.009734255063810933,0.042967764427987484,-0.016616754682088276,0.07268665822645348,0.05731334177354641,-0.11897990158162594
2022-12-01,6.15,4.71,9.24,-0.08999999999999986,6.27,2.9700000000000006,0.014029510760414358,0.01514858432264153,-0.015661168928731123,0.04372019044955984,0.014898536191215953,0.013518922014924994,-0.011598064067842688,0.041395136450274594,-0.014898536191215953,0.05827816324832575,-0.1482781632483256,-1.164274215447573
2023-01-01,5.47,4.62,9.69,-0.08999999999999986,6.15,3.539999999999999,0.01402950777976144,0.01514858628358092,-0.015661175752754622,0.0437201913122775,0.013545128152058272,0.01361662240770024,-0.013142961358115268,0.04023321766223181,-0.013545128152058272,0.06197926143804771,-0.15197926143804757,-1.1314105112112385
2023-02-01,5.27,4.49,9.92,-0.1299999999999999,5.47,4.45,0.014029505268145389,0.015148588281381338,-0.01566118217998754,0.04372019271627832,0.012637398133825308,0.0137823586023492,-0.014375528348794913,0.03965032461644553,-0.012637398133825308,0.07026592696366801,-0.2002659269636679,-1.2760128391140633
2023-03-01,5.19,4.43,8.71,-0.0600000000000005,5.27,3.4400000000000013,0.014029503374588033,0.015148590315221965,-0.015661188059799276,0.04372019480897534,0.012467913433692971,0.014104361939709655,-0.015176127993055444,0.04011195486044139,-0.012467913433692971,0.05691912558649187,-0.11691912558649237,-0.6622670411602419
2023-04-01,5.11,4.39,8.32,-0.040000000000000036,5.19,3.13,0.014029501841865306,0.015148592389321498,-0.015661193657682388,0.043720197341413,0.012631607738266055,0.014501560896895261,-0.015790929339263016,0.04105414481579513,-0.012631607738266055,0.05356643406263806,-0.09356643406263809,-0.4781680672879132
2023-05-01,5.03,4.3,6.54,-0.08999999999999986,5.11,1.4299999999999997,0.014029500597906372,0.015148594506250723,-0.01566119905074636,0.04372020024655911,0.013037906089712574,0.014960197089972866,-0.016283541408255157,0.04235935358768031,-0.013037906089712574,0.03267370630619535,-0.1226737063061952,-0.6554280523921739
2023-06-01,4.94,4.24,4.93,-0.05999999999999961,5.03,-0.10000000000000053,0.0140294997325418,0.015148596669205339,-0.01566120415542408,0.04372020362050768,0.013589523022478204,0.015394485280290603,-0.01658311368742337,0.04376215973237978,-0.013589523022478204,0.012670547430293973,-0.07267054743029358,-0.42617078562080996
2023-07-01,4.67,4.21,4.53,-0.03000000000000025,4.94,-0.41000000000000014,0.014029499091452341,0.015148598878881474,-0.015661209127399184,0.04372020731030386,0.014135120016709305,0.01578371550949499,-0.01680039392412714,0.04507063395754575,-0.014135120016709305,0.008234099884601524,-0.038234099884601774,-0.24496049327664057
2023-08-01,4.56,4.17,4.47,-0.040000000000000036,4.67,-0.20000000000000018,0.014029498568360577,0.01514860113486197,-0.015661214072131467,0.043720211208852625,0.014667731221629527,0.016133025264012304,-0.016952417257509376,0.04628787970076843,-0.014667731221629527,0.01109595232403467,-0.0510959523240347,-0.30538850362610054
2023-09-01,4.44,4.15,4.69,-0.019999999999999574,4.56,0.13000000000000078,0.014029498202960629,0.015148603437219412,-0.01566121895006908,0.04372021535599034,0.015191876975187936,0.016443333065411316,-0.01703646361881484,0.047420217569190716,-0.015191876975187936,0.016004442209735074,-0.036004442209734644,-0.20466121585150848
2023-10-01,4.54,4.32,4.98,0.16999999999999993,4.44,0.54,0.01402949794867723,0.015148605786671118,-0.015661223809193207,0.043720219706547665,0.01571990006141766,0.01671669728063685,-0.01704422454908922,0.048484024671924544,-0.01571990006141766,0.022518243981842767,0.14748175601815716,0.8314478041081569
2023-11-01,4.5,4.43,4.3,0.10999999999999943,4.54,-0.2400000000000002,0.014029497239237116,0.01514860818472032,-0.015661229218723392,0.04372022369719762,0.01618195023092974,0.016959214564034385,-0.0170574995206648,0.04942139998252428,-0.01618195023092974,0.010145829183813975,0.09985417081618546,0.5248033000638183
2023-12-01,4.48,4.32,4.18,-0.10999999999999943,4.5,-0.3200000000000003,0.014029496221628062,0.015148610628507711,-0.015661235026067716,0.043720227469323844,0.016663852711739396,0.01716850956096695,-0.01698580769598739,0.050313513119466184,-0.016663852711739396,0.008697063353871451,-0.11869706335387088,-0.6929575876861975
2024-01-01,4.47,4.29,3.82,-0.03000000000000025,4.48,-0.6600000000000006,0.014029495570340694,0.01514861311744282,-0.015661240555578257,0.043720231696259645,0.017114290493811572,0.01734621995593801,-0.016883675887736878,0.05111225687536002,-0.017114290493811572,0.0027340638444250474,-0.032734063844425294,-0.22745549073554544
2024-02-01,4.35,4.28,3.3,-0.009999999999999787,4.47,-1.17,0.014029495020076862,0.015148615649308547,-0.015661246068207728,0.043720236108361454,0.01754683138929958,0.01749746882796362,-0.01674757733412138,0.05184124011272054,-0.01754683138929958,-0.006500297705403646,-0.0034997022945961413,-0.0885116444259018
2024-03-01,4.05,4.14,3.24,-0.14000000000000057,4.35,-1.1099999999999994,0.014029494480613778,0.015148618220269564,-0.015661251646661812,0.04372024060788937,0.01797598032582571,0.017635493327639966,-0.01658895144594505,0.05254091209759647,-0.01797598032582571,-0.0059238436810527505,-0.13407615631894781,-0.7995208102545566
2024-04-01,3.85,4.02,3.36,-0.1200000000000001,4.05,-0.69,0.014029494354935182,0.01514862082992248,-0.015661256887166134,0.043720245597036494,0.01828184485403724,0.017758753539596966,-0.016524672493896015,0.053088362201970496,-0.01828184485403724,0.0014150214056494886,-0.1214150214056496,-0.6972386402285896
2024-05-01,3.97,3.99,3.76,-0.02999999999999936,3.85,-0.0900000000000003,0.014029494603966406,0.015148623480846371,-0.015661261833850262,0.04372025104178308,0.01851831007477215,0.017857227488244542,-0.016481212665925796,0.053517832815470096,-0.01851831007477215,0.012362846697236907,-0.042362846697236264,-0.23487814171817245
2024-06-01,3.99,4.02,3.62,0.02999999999999936,3.97,-0.3500000000000001,0.014029494983737423,0.015148626177747131,-0.015661266739907607,0.04372025670738245,0.018751616938124948,0.017925498131821493,-0.016381713805185192,0.05388494768143509,-0.018751616938124948,0.00746642905539369,0.02253357094460567,0.11831632883352365
2024-07-01,4.09,4.07,3.78,0.05000000000000071,3.99,-0.2100000000000004,0.014029495293965558,0.015148628918159745,-0.015661271800789495,0.043720262388720614,0.018991457087780984,0.01796498916297838,-0.016219274654309005,0.054202188829870976,-0.018991457087780984,0.010041289305531543,0.03995871069446917,0.2173959972896934
2024-08-01,3.99,4.02,3.07,-0.05000000000000071,4.09,-1.02,0.014029495480873523,0.015148631703245024,-0.01566127707254837,0.04372026803429542,0.019238248511105536,0.017974919497014803,-0.015991946328050292,0.05446844335026137,-0.019238248511105536,-0.005593518000454123,-0.04440648199954659,-0.2756056339912838
2024-09-01,4.04,3.97,2.11,-0.04999999999999938,3.99,-1.8800000000000003,0.014029495804828325,0.015148634524340275,-0.01566128227783866,0.04372027388749531,0.01944751843670409,0.01796805292452498,-0.01576921816767445,0.05466425504108263,-0.01944751843670409,-0.022531838856175372,-0.027468161143824006,-0.1953648208426566
2024-10-01,3.91,3.96,1.16,-0.010000000000000231,4.04,-2.88,0.014029496213555093,0.015148637371254516,-0.015661287448961274,0.04372027987607146,0.019614010304689445,0.017978802761653426,-0.015623795593300526,0.05485181620267941,-0.019614010304689445,-0.04245885346395051,0.03245885346395028,0.11167629980087902
2024-11-01,3.59,3.66,1.66,-0.2999999999999998,3.91,-2.25,0.01402949652210767,0.015148640231230937,-0.01566129274585948,0.043720285790074816,0.019857941092819437,0.018074742669343516,-0.015567903568923208,0.05528378575456208,-0.019857941092819437,-0.03065087093673606,-0.26934912906326375,-1.4869828162055485
2024-12-01,3.89,3.95,1.7,0.29000000000000004,3.59,-1.89,0.014029497661922827,0.015148643110441219,-0.015661297249192775,0.04372029257303843,0.019599839512691782,0.01820946775421167,-0.016090061463206542,0.0552897404885901,-0.019599839512691782,-0.023014199017064637,0.3130141990170647,1.7504493905271545
2025-01-01,3.54,3.76,2.19,-0.1900000000000004,3.89,-1.7000000000000002,0.014029497835716706,0.01514864601234976,-0.015661302763035123,0.043720298434468535,0.019831809456273695,0.018362165848830214,-0.016157374285584867,0.05582099319813226,-0.019831809456273695,-0.019684578239948576,-0.17031542176005182,-0.9626172877359641
2025-02-01,3.65,3.79,1.79,0.03000000000000025,3.54,-1.75,0.014029498535136327,0.015148648938590976,-0.015661307798942897,0.04372030486921555,0.019823931168151575,0.018523787172046623,-0.016482024546344853,0.056129886882648,-0.019823931168151575,-0.020662381009128934,0.05066238100912918,0.28265770041530197
2025-03-01,3.46,3.71,1.57,-0.08000000000000007,3.65,-2.08,0.01402949907820222,0.015148651887758857,-0.015661313036139834,0.04372031119254427,0.01988949704046675,0.018697651171929553,-0.0167572258520083,0.056536219932941806,-0.01988949704046675,-0.027340654765968624,-0.05265934523403144,-0.2913942217797858
2025-04-01,3.53,3.62,1.47,-0.08999999999999986,3.46,-1.99,0.014029499783784854,0.015148654854542526,-0.015661318145346343,0.043720317712916054,0.01986432842017151,0.018903285267845373,-0.017185429894292004,0.05691408673463502,-0.01986432842017151,-0.02550051377235645,-0.06449948622764341,-0.3346143061726968
2025-05-01,3.35,3.55,1.69,-0.07000000000000028,3.53,-1.8399999999999999,0.014029500688425156,0.015148657839480136,-0.01566132309107625,0.043720324467926563,0.019732832947651414,0.01913662270192766,-0.017774258333858373,0.0572399242291612,-0.019732832947651414,-0.022278911935253443,-0.04772108806474684,-0.22407994201247158
2025-06-01,3.17,3.53,1.79,-0.020000000000000018,3.35,-1.56,0.0140295017403418,0.015148660844114266,-0.015661327928134287,0.04372033140881789,0.019528599403122703,0.01939060932180311,-0.018476296505898028,0.05753349531214343,-0.019528599403122703,-0.016435113328529614,-0.0035648866714704033,0.02349419264312013
2025-07-01,3.26,3.54,1.17,0.010000000000000231,3.17,-2,0.014029502803260362,0.01514866387208903,-0.015661332799937207,0.043720338406457934,0.019319759009867828,0.0196524746312443,-0.01919838347445807,0.057837901494193725,-0.019319759009867828,-0.024610015216475295,0.034610015216475526,0.2379859931784515
2025-08-01,3.21,3.49,1.17,-0.04999999999999982,3.26,-2.09,0.014029503759365842,0.015148666916255639,-0.015661337810288646,0.04372034532902033,0.019168259636228112,0.019947840759177906,-0.019928789821100704,0.05826530909355693,-0.019168259636228112,-0.02603215888035091,-0.023967841119648912,-0.08907847317659755
2025-09-01,3.16,3.42,1.47,-0.07000000000000028,3.21,-1.74,0.01402950478944063,0.015148669974724548,-0.01566134277470277,0.04372035235358403,0.01897526401478435,0.020284575274208357,-0.020781772964355714,0.058732300993924416,-0.01897526401478435,-0.01898745459628414,-0.05101254540371614,-0.23438036542725024
2025-10-01,3.1,3.37,1.26,-0.04999999999999982,3.16,-1.9000000000000001,0.014029505976949828,0.015148673052544574,-0.015661347619609974,0.04372035957350963,0.018708739188772583,0.02064369242450296,-0.021752154471175553,0.05916963284872072,-0.018708739188772583,-0.021517098481718084,-0.02848290151828174,-0.09384903331997382
2025-11-01,3,3.3,1.73,-0.07000000000000028,3.1,-1.37,0.014029507252362669,0.015148676146828622,-0.015661352408882424,0.04372036691360776,0.01839738408244401,0.021036824890954,-0.02283403505290157,0.059628803217789586,-0.01839738408244401,-0.011174908940585624,-0.058825091059414664,-0.2681220323110866
2025-12-01,3.48,3.72,1.65,0.4200000000000004,3,-1.35,0.014029508709320916,0.015148679265795608,-0.015661357064987134,0.04372037448362897,0.018019268903481704,0.021437907856886172,-0.023998258399903438,0.060036796206866846,-0.018019268903481704,-0.010296504310379385,0.43029650431037975,2.416130612827225
2026-01-01,3.44,3.64,0.96,-0.08000000000000007,3.48,-2.52,0.01402950883830241,0.01514868240957933,-0.015661363097708516,0.04372038077431334,0.018122364353705112,0.02184791671022726,-0.02469876553557113,0.06094349424298136,-0.018122364353705112,-0.03163884933303447,-0.0483611506669656,-0.2825347503980871
2026-02-01,3.41,3.62,1.56,-0.020000000000000018,3.44,-1.88,0.014029509116535601,0.01514868555888846,-0.01566136899200779,0.043720387225079,0.01812450411620942,0.022347155440639036,-0.025675115704361404,0.06192412393678025,-0.01812450411620942,-0.020044558621938102,4.4558621938084464e-5,0.001292518300465212
2026-03-01,3.37,3.61,2.5,-0.010000000000000231,3.41,-0.9100000000000001,0.014029509394631276,0.015148688724004532,-0.015661374917425627,0.043720393706688176,0.018126713272922042,0.022889527087679,-0.026735935442082776,0.06298936198792686,-0.018126713272922042,-0.0024657996837277856,-0.007534200316272445,-0.039171360726344286
2026-04-01,3.53,3.71,3.24,0.10000000000000009,3.37,-0.1299999999999999,0.014029509695978925,0.015148691920824547,-0.015661380881730073,0.043720400273687926,0.018123242902478576,0.023429550285136363,-0.02779783183035884,0.06404431763531598,-0.018123242902478576,0.011673488118656712,0.08832651188134338,0.49272031495549806
2026-05-01,3.66,3.74,2.86,0.03000000000000025,3.53,-0.6699999999999999,0.01402950972473418,0.015148695162239267,-0.015661387206030927,0.04372040665549929,0.018129284449155403,0.0239552433231512,-0.028822129705114538,0.06508069860342534,-0.018129284449155403,0.0018828891438000608,0.028117110856200188,0.1551462703884672
2026-06-01,3.68,3.71,2.27,-0.03000000000000025,3.66,-1.3900000000000001,0.014029509666714688,0.015148698439260309,-0.015661393686893642,0.043720413020323014,0.018150931547327637,0.02447463470722537,-0.029818471013608086,0.06612033410826336,-0.018150931547327637,-0.01120028518407073,-0.01879971481592952,-0.10635926353531759
