fecha,d_exp24,shock_externo,shock_domestico,alpha_t,beta_ext_t,beta_dom_t,indice_anclaje_externo,indice_anclaje_domestico
2025-02-01,0.03000000000000025,-0.4706353855100986,1.7326360515904484,0.0085495496600794,-0.003305707320448708,-0.01793260074528088,0.003305707320448708,0.01793260074528088
2025-03-01,-0.08000000000000007,-1.028248873349486,0.7161528913177642,0.008549659469561004,-0.0033483086427675128,-0.017932791073137177,0.0033483086427675128,0.017932791073137177
2025-04-01,-0.08999999999999986,-0.7034976709896372,0.7261680162022079,0.008549727520178475,-0.0033853156270756916,-0.01793294381022955,0.0033853156270756916,0.01793294381022955
2025-05-01,-0.07000000000000028,-0.447937721518033,0.8325809645377794,0.008549759860098174,-0.0034152323000167643,-0.017933049561547527,0.0034152323000167643,0.017933049561547527
2025-06-01,-0.020000000000000018,0.13739677328294123,0.8392109895543007,0.008549775969483161,-0.0034393462185903227,-0.01793312177418996,0.0034393462185903227,0.01793312177418996
2025-07-01,0.010000000000000231,-0.28360509533047434,0.6386950990417848,0.00854979211782943,-0.0034634143630047068,-0.017933193724357713,0.0034634143630047068,0.017933193724357713
2025-08-01,-0.04999999999999982,-0.05090842603888173,1.0073407185086698,0.008549815639297374,-0.003490676423300605,-0.017933289738540414,0.003490676423300605,0.017933289738540414
2025-09-01,-0.07000000000000028,-0.3483653969219159,0.9554334737164144,0.008549838018283231,-0.0035135900921091224,-0.017933364980142835,0.0035135900921091224,0.017933364980142835
2025-10-01,-0.04999999999999982,-2.3316529502122108,0.699769839504709,0.008549847680799014,-0.003529795274653207,-0.01793340643376121,0.003529795274653207,0.01793340643376121
2025-11-01,-0.07000000000000028,0.22438437071879985,2.126927200085985,0.008549839362163395,-0.003544962447699746,-0.017933440749252013,0.003544962447699746,0.017933440749252013
