fecha,exp_inf_24m,exp_inf_12m,infl_gt,meta_inflacion,d_exp24,gap_meta_largo,x_inflacion,x_expectativa_corta,control_tc,theta1_inflacion,theta1_se,theta1_li_95,theta1_ls_95,theta2_expectativa_corta,theta2_se,theta2_li_95,theta2_ls_95,parametro_anclaje,anclaje_porcentaje,anclaje_se,anclaje_li_95,anclaje_ls_95,z_anclaje_igual_uno,p_anclaje_igual_uno,anclaje_significativamente_menor_uno,anclaje_significativamente_mayor_cero,theta1_significativamente_positivo,theta2_significativamente_positivo,fuera_rango_0_1,residuo_estado_u
2011-11-01,6.06,6.85,6.05484387510006,5,-0.4500000000000002,-1.5099999999999998,1.6500000000000004,1.6900000000000004,-2.74179687377827,0.2036771516334249,0.0518832605980386,0.10198782946076321,0.3053664738060866,-0.026032148018333794,0.06070503144816719,-0.14501182333711282,0.09294752730044523,0.8223549963849088,82.23549963849088,0.07657267316826272,0.6722753147751575,0.9724346779946602,-2.3199530101911106,0.020343419446058678,TRUE,TRUE,TRUE,FALSE,FALSE,0.7294545009713242
2011-12-01,5.62,5.94,6.2,5,-0.4399999999999995,-1.0599999999999996,1.05484387510006,1.8499999999999996,-2.4861809933248,0.20258522921735617,0.0516176650333586,0.10141646478592084,0.3037539936487915,-0.026032149357108927,0.06070503106748259,-0.14501182392975984,0.09294752521554199,0.8234469201397527,82.34469201397528,0.07630107558974684,0.6738995600021807,0.9729942802773248,-2.3139002759218252,0.02067319298552649,TRUE,TRUE,TRUE,FALSE,FALSE,0.41957792712975306
2012-01-01,5.95,5.97,5.44,4.5,0.33000000000000007,-1.12,1.7000000000000002,1.4400000000000004,-2.17073982575267,0.20329396750120368,0.05122581151833704,0.10289322184642603,0.30369471315598134,-0.02603214756259073,0.060705030818146294,-0.1450118216465515,0.09294752652137003,0.8227381800613871,82.27381800613871,0.07600452842652847,0.6737720416834406,0.9717043184393336,-2.332253401321569,0.019687364377625624,TRUE,TRUE,TRUE,FALSE,FALSE,1.111427015282271
2012-02-01,6.11,6,5.17,4.5,0.16000000000000014,-1.4500000000000002,0.9400000000000004,1.4699999999999998,-1.94753781774732,0.20287392369607438,0.0510457537180564,0.1028260848449823,0.30292176254716646,-0.026032146716729578,0.06070503049213919,-0.14501182016172814,0.092947526728269,0.8231582230206552,82.31582230206553,0.0757781714818971,0.6746357361018367,0.9716807099394738,-2.3336770143838996,0.019612640549828933,TRUE,TRUE,TRUE,FALSE,FALSE,1.430238175826659
2012-03-01,5.47,5.59,4.55,4.5,-0.6400000000000006,-1.6100000000000003,0.6699999999999999,1.5,-0.419388935161091,0.20100511244831806,0.05081823841326366,0.10140319540055141,0.3006070294960847,-0.026032148118752027,0.06070503017726021,-0.14501182094659915,0.09294752470909508,0.8250270356704339,82.50270356704338,0.07552538737921947,0.6769999964887279,0.9730540748521399,-2.3167436858153643,0.02051769831521768,TRUE,TRUE,TRUE,FALSE,FALSE,0.8684899870919719
2012-04-01,5.54,5.84,4.27,4.5,0.07000000000000028,-0.9699999999999998,0.04999999999999982,1.0899999999999999,0.275108359449083,0.19998882683964117,0.05060128995731278,0.10081212095203981,0.29916553272724256,-0.026032147627081604,0.060705029928551556,-0.14501181996746873,0.09294752471330552,0.8260433207874405,82.60433207874405,0.075303562683475,0.6784510500202752,0.9736355915546058,-2.3100723659484106,0.020884148053032736,TRUE,TRUE,TRUE,FALSE,FALSE,1.062235883472948
2012-05-01,5.28,5.26,3.9,4.5,-0.2599999999999998,-1.04,-0.23000000000000043,1.3399999999999999,1.46902610809287,0.19893927243483361,0.05037534698728907,0.10020540663103875,0.2976731382386285,-0.026032147854991264,0.060705029611373425,-0.14501181957372067,0.09294752386373814,0.8270928754201577,82.70928754201577,0.07507311416242281,0.6799522754545452,0.9742334753857703,-2.303183057062916,0.021268545695466927,TRUE,TRUE,TRUE,FALSE,FALSE,0.8812522897061067
2012-06-01,5.11,4.89,3.47,4.5,-0.16999999999999993,-0.7800000000000002,-0.6000000000000001,0.7599999999999998,1.75897584801006,0.197865495299498,0.05014176086627624,0.0995894498801767,0.2961415407188193,-0.0260321479428824,0.06070502940951845,-0.1450118192659833,0.09294752338021851,0.8281666526433844,82.81666526433844,0.07482133231264738,0.6815195360352926,0.9748137692514762,-2.2965822987299283,0.021642609389865078,TRUE,TRUE,TRUE,FALSE,FALSE,0.7731854447144484
2012-07-01,4.9,4.71,2.86,4.5,-0.20999999999999996,-0.6100000000000003,-1.0299999999999998,0.3899999999999997,0.703048480743496,0.19684475995891634,0.04989634177748051,0.09904972711475331,0.2946397928030794,-0.02603214809743367,0.0607050291907277,-0.1450118189917126,0.09294752279684526,0.8291873881385173,82.91873881385173,0.07457248362380858,0.6830280059981495,0.9753467702788852,-2.290558173215351,0.02198898039884786,TRUE,TRUE,TRUE,FALSE,FALSE,0.6227677232691134
2012-08-01,4.55,4.44,2.71,4.5,-0.35000000000000053,-0.40000000000000036,-1.6400000000000001,0.20999999999999996,0.803359600383713,0.1959840124148326,0.04962768549194708,0.0987155362145354,0.2932524886151298,-0.026032148312088443,0.06070502896448925,-0.14501181876294816,0.09294752213877126,0.8300481358972558,83.00481358972559,0.07432428477494613,0.6843752145616627,0.9757210572328489,-2.286626297412189,0.0222176449441406,TRUE,TRUE,TRUE,FALSE,FALSE,0.3881531665454373
2012-09-01,5.17,4.91,3.28,4.5,0.6200000000000001,-0.04999999999999982,-1.79,-0.05999999999999961,0.577601241199721,0.1926971960566793,0.04942055445655816,0.09583468922582486,0.28955970288753374,-0.026032148218520828,0.060705028741057813,-0.14501181823146297,0.09294752179442131,0.8333349521618416,83.33349521618416,0.07409913999817137,0.6881033064800344,0.9785665978436489,-2.2492170333187587,0.024498691289991853,TRUE,TRUE,TRUE,FALSE,FALSE,1.021470875825068
2012-10-01,4.76,4.7,3.35,4.5,-0.41000000000000014,-0.6699999999999999,-1.2200000000000002,0.41000000000000014,1.49584206593882,0.19290323193689743,0.04930422394502775,0.09626872871894572,0.28953773515484915,-0.026032148008791212,0.060705028521707984,-0.14501181759181558,0.09294752157423317,0.8331289160718938,83.31289160718937,0.07403511067540738,0.6880227655566584,0.9782350665871291,-2.2539452214736357,0.02419961430782361,TRUE,TRUE,TRUE,FALSE,FALSE,0.5270045805201234
2012-11-01,4.82,4.48,3.11,4.5,0.0600000000000005,-0.2599999999999998,-1.15,0.20000000000000018,0.38295124659018,0.19203757022033563,0.04913828419341391,0.09572830293915058,0.2883468375015207,-0.026032147441721356,0.06070502832863319,-0.1450118166463261,0.09294752176288339,0.8339945772213857,83.39945772213856,0.07387350390383655,0.689205170158087,0.9787839842846844,-2.247157830698118,0.02462994210465986,TRUE,TRUE,TRUE,FALSE,FALSE,0.5514231561888864
