fecha_inicio,fecha_fin,ventana,n_obs,estimate,std.error,statistic,p.value,ic_inf,ic_sup,r_squared,adj_r_squared
2020-04-01,2023-03-01,36,36,0.06675919133119528,0.0145293331482003,4.594787018113389,6.426189450681946e-5,0.03828222164133874,0.09523616102105181,0.8675742674972087,0.855159355075072
2020-05-01,2023-04-01,36,36,0.06539134709240124,0.015604496069203175,4.190545263519065,2.0445093481506797e-4,0.03480709679986618,0.0959755973849363,0.8608439485677899,0.8477980687460203
2020-06-01,2023-05-01,36,36,0.06487524385597032,0.015955867160458805,4.065917772036958,2.9091322813508457e-4,0.03360231887936569,0.09614816883257496,0.8491054969901517,0.8349591373329784
2020-07-01,2023-06-01,36,36,0.060365663083727046,0.016275879945960404,3.7089031919720887,7.874001709850489e-4,0.02846552457294694,0.09226580159450715,0.8394026038984218,0.8243465980138989
2020-08-01,2023-07-01,36,36,0.059742547972279694,0.016561128119860484,3.6073960384760904,0.001040150954783402,0.02728333331399961,0.09220176263055978,0.8308779786604737,0.8150227891598931
2020-09-01,2023-08-01,36,36,0.058964632128410736,0.016797238766773605,3.5103764938465893,0.0013541548864445386,0.026042649105814483,0.09188661515100699,0.8221697892333976,0.8054982069740286
2020-10-01,2023-09-01,36,36,0.05898236432357779,0.01746888759839981,3.376423598316627,0.0019415040137279681,0.02474397378073577,0.09322075486641981,0.8171067190530076,0.799960473964227
2020-11-01,2023-10-01,36,36,0.05672319223112294,0.018536720960720805,3.0600445651266495,0.004453655540395252,0.020391886756641463,0.09305449770560442,0.8032172958716169,0.7847689173595811
2020-12-01,2023-11-01,36,36,0.05301462245723415,0.0184428910158387,2.874528858393478,0.00713566771773223,0.016867220295392976,0.08916202461907533,0.7945388581755313,0.7752768761294873
2021-01-01,2023-12-01,36,36,0.051452538011350225,0.016966756774982755,3.0325499854642977,0.004779606536063415,0.01819830579793308,0.08470677022476737,0.7940247158974051,0.7747145330127868
2021-02-01,2024-01-01,36,36,0.0483885899648863,0.01652082198677445,2.9289456664821656,0.0062222332002309436,0.016008373875810923,0.08076880605396167,0.7938602950714804,0.7745346977344316
2021-03-01,2024-02-01,36,36,0.046552582962532736,0.015368960603410798,3.02900008424782,0.004823302492955055,0.016429973700032602,0.07667519222503287,0.8186074811683812,0.8016019325279169
2021-04-01,2024-03-01,36,36,0.048135945643455844,0.014327596496380804,3.3596664769010722,0.0020303156944203567,0.02005437252552721,0.07621751876138448,0.819178524213392,0.8022265108583975
2021-05-01,2024-04-01,36,36,0.049724388950960256,0.014261427241799898,3.4866348302937924,0.0014439441263630393,0.02177250518889406,0.07767627271302645,0.8240325982248938,0.8075356543084776
2021-06-01,2024-05-01,36,36,0.05123895547393341,0.014751922808730802,3.4733747009310587,0.0014965650855421789,0.022325718066106087,0.08015219288176073,0.8317583438179662,0.8159856885509005
2021-07-01,2024-06-01,36,36,0.049314003156945174,0.014872504325194753,3.315783413382831,0.002281760948838103,0.020164430319647285,0.07846357599424306,0.8394213651926704,0.8243671181794833
2021-08-01,2024-07-01,36,36,0.0485591874903865,0.015303205558265282,3.1731382882823276,0.0033218656377074526,0.018565455748173382,0.07855291923259962,0.8409520687553691,0.8260413252011849
2021-09-01,2024-08-01,36,36,0.04912019439439166,0.0160248939715287,3.065243020120015,0.004394445796408243,0.01771197935412238,0.08052840943466094,0.8422307407162591,0.8274398726584085
2021-10-01,2024-09-01,36,36,0.051654107111173506,0.017470112408438664,2.9567129222490176,0.005799736177558954,0.017413315984767426,0.08589489823757959,0.8509846135487088,0.8370144210689002
2021-11-01,2024-10-01,36,36,0.04648181131471792,0.016185171661315247,2.871876325279623,0.007183267437572992,0.014759457774941732,0.07820416485449411,0.8755533551583499,0.8638864822044452
2021-12-01,2024-11-01,36,36,0.05156687707678092,0.017846629224142308,2.8894463166760374,0.006873448923629629,0.016588126552021992,0.08654562760153985,0.8771747327862343,0.8656598639849438
2022-01-01,2024-12-01,36,36,0.05452075586087815,0.018034078128303765,3.0232072564502204,0.0048954202473646,0.019174612235021274,0.08986689948673503,0.8626809854382835,0.8498073278231226
2022-02-01,2025-01-01,36,36,0.05681047601323497,0.019249770880807367,2.951228685525645,0.005880975695683555,0.01908161837620466,0.09453933365026528,0.8660933437867969,0.8535395947668092
2022-03-01,2025-02-01,36,36,0.05489075463878237,0.01915465855692807,2.8656608247881747,0.007295975803120331,0.01734831373104139,0.09243319554652335,0.8745813865172526,0.862823391503245
2022-04-01,2025-03-01,36,36,0.05478843024993314,0.01909770786502526,2.8688484836586263,0.0072379666869876146,0.01735761064721631,0.09221924985264998,0.8806070989057622,0.8694140144281773
2022-05-01,2025-04-01,36,36,0.05365427004384154,0.020755462661295136,2.585067407044422,0.014499158106186497,0.012974310745237222,0.094334229342445855,0.8850262313736292,0.874247440564907
2022-06-01,2025-05-01,36,36,0.05259427543561347,0.022142664422524248,2.375246015204604,0.023696883599613618,0.009195450645709563,0.09599310022551738,0.8929925885519983,0.882960643728748
